workorderid,productid,orderqty,scrappedqty,startdate,enddate,duedate,scrapreasonid,modifieddate
42192,976,1,0,08/05/13,08/23/13,08/16/13,31,08/23/13
42193,979,1,0,08/05/13,08/23/13,08/16/13,107,08/23/13
42194,983,1,0,08/05/13,08/23/13,08/16/13,65,08/23/13
42195,989,1,0,08/05/13,08/23/13,08/16/13,32,08/23/13
42196,992,1,0,08/05/13,08/23/13,08/16/13,19,08/23/13
42197,514,3,0,08/05/13,08/23/13,08/16/13,116,08/23/13
42198,516,7,0,08/05/13,08/23/13,08/16/13,82,08/23/13
42199,518,2,0,08/05/13,08/23/13,08/16/13,73,08/23/13
42200,519,4,0,08/05/13,08/23/13,08/16/13,84,08/23/13
42201,520,3,0,08/05/13,08/23/13,08/16/13,120,08/23/13
42202,522,2,0,08/05/13,08/23/13,08/16/13,113,08/23/13
42203,706,1,0,08/05/13,08/15/13,08/16/13,112,08/15/13
42204,743,2,0,08/05/13,08/15/13,08/16/13,28,08/15/13
42205,746,2,0,08/05/13,08/15/13,08/16/13,65,08/15/13
42206,748,3,0,08/05/13,08/23/13,08/16/13,54,08/23/13
42207,805,5,0,08/05/13,08/23/13,08/16/13,65,08/23/13
42208,806,14,0,08/05/13,08/23/13,08/16/13,61,08/23/13
42209,807,2,0,08/05/13,08/23/13,08/16/13,30,08/23/13
42210,808,3,0,08/05/13,08/23/13,08/16/13,110,08/23/13
42211,810,7,0,08/05/13,08/23/13,08/16/13,69,08/23/13
42212,812,2,0,08/05/13,08/23/13,08/16/13,113,08/23/13
42213,813,4,0,08/05/13,08/23/13,08/16/13,15,08/23/13
42214,815,3,0,08/05/13,08/23/13,08/16/13,70,08/23/13
42215,816,7,0,08/05/13,08/23/13,08/16/13,50,08/23/13
42216,819,2,0,08/05/13,08/23/13,08/16/13,0,08/23/13
42217,820,4,0,08/05/13,08/23/13,08/16/13,114,08/23/13
42218,821,5,0,08/05/13,08/23/13,08/16/13,87,08/23/13
42219,823,3,0,08/05/13,08/23/13,08/16/13,104,08/23/13
42220,824,7,0,08/05/13,08/23/13,08/16/13,29,08/23/13
42221,827,2,0,08/05/13,08/23/13,08/16/13,71,08/23/13
42222,828,4,0,08/05/13,08/23/13,08/16/13,103,08/23/13
42223,829,5,0,08/05/13,08/23/13,08/16/13,25,08/23/13
42224,834,1,0,08/05/13,08/15/13,08/16/13,65,08/15/13
42225,836,1,0,08/05/13,08/15/13,08/16/13,95,08/15/13
42226,838,2,0,08/05/13,08/15/13,08/16/13,102,08/15/13
42227,839,1,0,08/05/13,08/15/13,08/16/13,12,08/15/13
42228,887,1,0,08/05/13,08/15/13,08/16/13,38,08/15/13
42229,891,1,0,08/05/13,08/15/13,08/16/13,40,08/15/13
42230,894,21,0,08/05/13,08/23/13,08/16/13,18,08/23/13
42231,895,1,0,08/05/13,08/15/13,08/16/13,30,08/15/13
42232,900,1,0,08/05/13,08/15/13,08/16/13,64,08/15/13
42233,902,1,0,08/05/13,08/15/13,08/16/13,103,08/15/13
42234,906,1,0,08/05/13,08/15/13,08/16/13,65,08/15/13
42235,926,1,0,08/05/13,08/15/13,08/16/13,15,08/15/13
42236,943,1,0,08/05/13,08/23/13,08/16/13,105,08/23/13
42237,945,21,0,08/05/13,08/23/13,08/16/13,114,08/23/13
42238,946,3,0,08/05/13,08/23/13,08/16/13,70,08/23/13
42239,947,2,0,08/05/13,08/23/13,08/16/13,25,08/23/13
42240,949,5,0,08/05/13,08/23/13,08/16/13,59,08/23/13
42241,950,14,0,08/05/13,08/23/13,08/16/13,2,08/23/13
42242,951,2,0,08/05/13,08/23/13,08/16/13,83,08/23/13
42243,994,7,0,08/05/13,08/23/13,08/16/13,113,08/23/13
42244,995,8,0,08/05/13,08/23/13,08/16/13,96,08/23/13
42245,996,6,0,08/05/13,08/23/13,08/16/13,113,08/23/13
42246,3,210,6,08/05/13,08/15/13,08/16/13,57,08/15/13
42247,324,42,0,08/05/13,08/15/13,08/16/13,95,08/15/13
42248,327,21,0,08/05/13,08/15/13,08/16/13,92,08/15/13
42249,328,20,0,08/05/13,08/15/13,08/16/13,69,08/15/13
42250,329,12,0,08/05/13,08/15/13,08/16/13,3,08/15/13
42251,330,10,0,08/05/13,08/15/13,08/16/13,22,08/15/13
42252,398,21,0,08/05/13,08/15/13,08/16/13,30,08/15/13
42253,399,21,0,08/05/13,08/15/13,08/16/13,1,08/15/13
42254,400,6,0,08/05/13,08/15/13,08/16/13,15,08/15/13
42255,401,36,0,08/05/13,08/15/13,08/16/13,37,08/15/13
42256,529,21,0,08/05/13,08/15/13,08/16/13,56,08/15/13
42257,532,84,2,08/05/13,08/15/13,08/16/13,90,08/15/13
42258,533,21,0,08/05/13,08/15/13,08/16/13,78,08/15/13
42259,534,21,0,08/05/13,08/15/13,08/16/13,73,08/15/13
42260,802,5,0,08/05/13,08/23/13,08/16/13,107,08/23/13
42261,803,3,0,08/05/13,08/23/13,08/16/13,58,08/23/13
42262,804,13,0,08/05/13,08/23/13,08/16/13,74,08/23/13
42263,316,42,1,08/05/13,08/15/13,08/16/13,95,08/15/13
42264,331,42,0,08/05/13,08/15/13,08/16/13,36,08/15/13
42265,350,21,0,08/05/13,08/15/13,08/16/13,6,08/15/13
42266,531,21,0,08/05/13,08/15/13,08/16/13,6,08/15/13
42267,781,1,0,08/06/13,08/17/13,08/17/13,67,08/17/13
42268,793,2,0,08/06/13,08/17/13,08/17/13,53,08/17/13
42269,794,2,0,08/06/13,08/17/13,08/17/13,30,08/17/13
42270,795,1,0,08/06/13,08/17/13,08/17/13,88,08/17/13
42271,800,1,0,08/06/13,08/17/13,08/17/13,63,08/17/13
42272,955,1,0,08/06/13,08/17/13,08/17/13,15,08/17/13
42273,962,1,0,08/06/13,08/17/13,08/17/13,46,08/17/13
42274,968,1,0,08/06/13,08/17/13,08/17/13,1,08/17/13
42275,977,1,0,08/06/13,08/17/13,08/17/13,66,08/17/13
42276,982,2,0,08/06/13,08/17/13,08/17/13,68,08/17/13
42277,988,1,0,08/06/13,08/17/13,08/17/13,4,08/17/13
42278,998,2,0,08/06/13,08/17/13,08/17/13,109,08/17/13
42279,514,3,0,08/06/13,08/17/13,08/17/13,9,08/17/13
42280,516,1,0,08/06/13,08/17/13,08/17/13,106,08/17/13
42281,517,3,0,08/06/13,08/17/13,08/17/13,29,08/17/13
42282,518,1,0,08/06/13,08/17/13,08/17/13,76,08/17/13
42283,519,5,0,08/06/13,08/17/13,08/17/13,99,08/17/13
42284,520,1,0,08/06/13,08/17/13,08/17/13,34,08/17/13
42285,522,2,0,08/06/13,08/17/13,08/17/13,15,08/17/13
42286,722,1,0,08/06/13,08/16/13,08/17/13,98,08/16/13
42287,737,2,0,08/06/13,08/16/13,08/17/13,72,08/16/13
42288,742,1,0,08/06/13,08/16/13,08/17/13,74,08/16/13
42289,805,5,0,08/06/13,08/17/13,08/17/13,78,08/17/13
42290,806,9,0,08/06/13,08/17/13,08/17/13,43,08/17/13
42291,807,2,0,08/06/13,08/17/13,08/17/13,118,08/17/13
42292,808,3,0,08/06/13,08/17/13,08/17/13,100,08/17/13
42293,810,1,0,08/06/13,08/17/13,08/17/13,53,08/17/13
42294,811,3,0,08/06/13,08/17/13,08/17/13,72,08/17/13
42295,812,1,0,08/06/13,08/17/13,08/17/13,31,08/17/13
42296,813,5,0,08/06/13,08/17/13,08/17/13,4,08/17/13
42297,815,3,0,08/06/13,08/17/13,08/17/13,13,08/17/13
42298,816,1,0,08/06/13,08/17/13,08/17/13,107,08/17/13
42299,818,3,0,08/06/13,08/17/13,08/17/13,111,08/17/13
42300,819,1,0,08/06/13,08/17/13,08/17/13,12,08/17/13
42301,820,5,0,08/06/13,08/17/13,08/17/13,88,08/17/13
42302,821,3,0,08/06/13,08/17/13,08/17/13,63,08/17/13
42303,823,3,0,08/06/13,08/17/13,08/17/13,95,08/17/13
42304,824,1,0,08/06/13,08/17/13,08/17/13,115,08/17/13
42305,826,3,0,08/06/13,08/17/13,08/17/13,46,08/17/13
42306,827,1,0,08/06/13,08/17/13,08/17/13,2,08/17/13
42307,828,5,0,08/06/13,08/17/13,08/17/13,0,08/17/13
42308,829,3,0,08/06/13,08/17/13,08/17/13,15,08/17/13
42309,835,1,0,08/06/13,08/16/13,08/17/13,9,08/16/13
42310,838,2,0,08/06/13,08/16/13,08/17/13,89,08/16/13
42311,839,2,0,08/06/13,08/16/13,08/17/13,39,08/16/13
42312,840,1,0,08/06/13,08/16/13,08/17/13,44,08/16/13
42313,888,1,0,08/06/13,08/16/13,08/17/13,24,08/16/13
42314,892,1,0,08/06/13,08/16/13,08/17/13,76,08/16/13
42315,894,16,0,08/06/13,08/17/13,08/17/13,5,08/17/13
42316,900,1,0,08/06/13,08/16/13,08/17/13,41,08/16/13
42317,905,2,0,08/06/13,08/16/13,08/17/13,34,08/16/13
42318,920,1,0,08/06/13,08/16/13,08/17/13,53,08/16/13
42319,945,16,0,08/06/13,08/17/13,08/17/13,87,08/17/13
42320,946,1,0,08/06/13,08/17/13,08/17/13,3,08/17/13
42321,947,2,0,08/06/13,08/17/13,08/17/13,56,08/17/13
42322,949,5,0,08/06/13,08/17/13,08/17/13,3,08/17/13
42323,950,9,0,08/06/13,08/17/13,08/17/13,8,08/17/13
42324,951,2,0,08/06/13,08/17/13,08/17/13,47,08/17/13
42325,994,8,0,08/06/13,08/17/13,08/17/13,120,08/17/13
42326,995,1,0,08/06/13,08/17/13,08/17/13,99,08/17/13
42327,996,7,0,08/06/13,08/17/13,08/17/13,3,08/17/13
42328,3,160,0,08/06/13,08/16/13,08/17/13,74,08/16/13
42329,324,32,0,08/06/13,08/16/13,08/17/13,49,08/16/13
42330,327,16,0,08/06/13,08/16/13,08/17/13,70,08/16/13
42331,328,8,0,08/06/13,08/16/13,08/17/13,46,08/16/13
42332,329,18,0,08/06/13,08/16/13,08/17/13,46,08/16/13
42333,330,6,0,08/06/13,08/16/13,08/17/13,23,08/16/13
42334,398,16,0,08/06/13,08/16/13,08/17/13,5,08/16/13
42335,399,16,0,08/06/13,08/16/13,08/17/13,113,08/16/13
42336,400,12,0,08/06/13,08/16/13,08/17/13,119,08/16/13
42337,401,20,0,08/06/13,08/16/13,08/17/13,9,08/16/13
42338,529,16,0,08/06/13,08/16/13,08/17/13,50,08/16/13
42339,532,64,0,08/06/13,08/16/13,08/17/13,21,08/16/13
42340,533,16,0,08/06/13,08/16/13,08/17/13,75,08/16/13
42341,534,16,0,08/06/13,08/16/13,08/17/13,68,08/16/13
42342,802,5,0,08/06/13,08/17/13,08/17/13,89,08/17/13
42343,803,3,0,08/06/13,08/17/13,08/17/13,72,08/17/13
42344,804,8,0,08/06/13,08/17/13,08/17/13,117,08/17/13
42345,316,32,0,08/06/13,08/16/13,08/17/13,65,08/16/13
42346,331,32,0,08/06/13,08/16/13,08/17/13,45,08/16/13
42347,350,16,0,08/06/13,08/16/13,08/17/13,64,08/16/13
42348,531,16,0,08/06/13,08/16/13,08/17/13,108,08/16/13
42349,779,3,0,08/07/13,08/27/13,08/18/13,83,08/27/13
42350,781,1,0,08/07/13,08/27/13,08/18/13,22,08/27/13
42351,783,1,0,08/07/13,08/27/13,08/18/13,14,08/27/13
42352,784,2,0,08/07/13,08/27/13,08/18/13,120,08/27/13
42353,792,1,0,08/07/13,08/27/13,08/18/13,117,08/27/13
42354,794,1,0,08/07/13,08/27/13,08/18/13,70,08/27/13
42355,955,1,0,08/07/13,08/27/13,08/18/13,109,08/27/13
42356,961,1,0,08/07/13,08/27/13,08/18/13,41,08/27/13
42357,965,1,0,08/07/13,08/27/13,08/18/13,6,08/27/13
42358,967,2,0,08/07/13,08/27/13,08/18/13,33,08/27/13
42359,975,1,0,08/07/13,08/27/13,08/18/13,100,08/27/13
42360,977,2,0,08/07/13,08/27/13,08/18/13,48,08/27/13
42361,989,1,0,08/07/13,08/27/13,08/18/13,27,08/27/13
42362,997,1,0,08/07/13,08/27/13,08/18/13,46,08/27/13
42363,998,1,0,08/07/13,08/27/13,08/18/13,103,08/27/13
42364,999,2,0,08/07/13,08/27/13,08/18/13,57,08/27/13
42365,514,1,0,08/07/13,08/27/13,08/18/13,28,08/27/13
42366,516,7,0,08/07/13,08/27/13,08/18/13,51,08/27/13
42367,517,6,0,08/07/13,08/27/13,08/18/13,66,08/27/13
42368,518,1,0,08/07/13,08/27/13,08/18/13,104,08/27/13
42369,519,2,0,08/07/13,08/27/13,08/18/13,25,08/27/13
42370,520,2,0,08/07/13,08/27/13,08/18/13,30,08/27/13
42371,522,3,0,08/07/13,08/27/13,08/18/13,37,08/27/13
42372,706,1,0,08/07/13,08/17/13,08/18/13,90,08/17/13
42373,722,2,0,08/07/13,08/17/13,08/18/13,37,08/17/13
42374,736,1,0,08/07/13,08/17/13,08/18/13,20,08/17/13
42375,737,1,0,08/07/13,08/17/13,08/18/13,21,08/17/13
42376,738,2,0,08/07/13,08/17/13,08/18/13,66,08/17/13
42377,742,1,0,08/07/13,08/17/13,08/18/13,70,08/17/13
42378,743,1,0,08/07/13,08/17/13,08/18/13,14,08/17/13
42379,746,2,0,08/07/13,08/17/13,08/18/13,30,08/17/13
42380,748,3,0,08/07/13,08/27/13,08/18/13,18,08/27/13
42381,805,9,0,08/07/13,08/27/13,08/18/13,117,08/27/13
42382,806,10,0,08/07/13,08/27/13,08/18/13,8,08/27/13
42383,807,3,0,08/07/13,08/27/13,08/18/13,24,08/27/13
42384,808,1,0,08/07/13,08/27/13,08/18/13,97,08/27/13
42385,810,7,0,08/07/13,08/27/13,08/18/13,105,08/27/13
42386,811,6,0,08/07/13,08/27/13,08/18/13,94,08/27/13
42387,812,1,0,08/07/13,08/27/13,08/18/13,98,08/27/13
42388,813,2,0,08/07/13,08/27/13,08/18/13,81,08/27/13
42389,815,1,0,08/07/13,08/27/13,08/18/13,38,08/27/13
42390,816,7,0,08/07/13,08/27/13,08/18/13,3,08/27/13
42391,818,6,0,08/07/13,08/27/13,08/18/13,76,08/27/13
42392,819,1,0,08/07/13,08/27/13,08/18/13,26,08/27/13
42393,820,2,0,08/07/13,08/27/13,08/18/13,106,08/27/13
42394,821,5,0,08/07/13,08/27/13,08/18/13,1,08/27/13
42395,823,1,0,08/07/13,08/27/13,08/18/13,1,08/27/13
42396,824,7,0,08/07/13,08/27/13,08/18/13,44,08/27/13
42397,826,6,0,08/07/13,08/27/13,08/18/13,47,08/27/13
42398,827,1,0,08/07/13,08/27/13,08/18/13,1,08/27/13
42399,828,2,0,08/07/13,08/27/13,08/18/13,82,08/27/13
42400,829,5,0,08/07/13,08/27/13,08/18/13,109,08/27/13
42401,835,1,0,08/07/13,08/17/13,08/18/13,70,08/17/13
42402,839,1,0,08/07/13,08/17/13,08/18/13,117,08/17/13
42403,886,1,0,08/07/13,08/17/13,08/18/13,97,08/17/13
42404,888,1,0,08/07/13,08/17/13,08/18/13,111,08/17/13
42405,891,2,0,08/07/13,08/17/13,08/18/13,90,08/17/13
42406,894,22,0,08/07/13,08/27/13,08/18/13,18,08/27/13
42407,899,1,0,08/07/13,08/17/13,08/18/13,36,08/17/13
42408,943,1,0,08/07/13,08/27/13,08/18/13,56,08/27/13
42409,945,22,0,08/07/13,08/27/13,08/18/13,46,08/27/13
42410,946,2,0,08/07/13,08/27/13,08/18/13,30,08/27/13
42411,947,3,0,08/07/13,08/27/13,08/18/13,90,08/27/13
42412,949,9,0,08/07/13,08/27/13,08/18/13,40,08/27/13
42413,950,10,0,08/07/13,08/27/13,08/18/13,28,08/27/13
42414,951,3,0,08/07/13,08/27/13,08/18/13,116,08/27/13
42415,994,9,0,08/07/13,08/27/13,08/18/13,65,08/27/13
42416,995,8,0,08/07/13,08/27/13,08/18/13,48,08/27/13
42417,996,5,0,08/07/13,08/27/13,08/18/13,81,08/27/13
42418,3,220,0,08/07/13,08/17/13,08/18/13,87,08/17/13
42419,324,44,0,08/07/13,08/17/13,08/18/13,88,08/17/13
42420,327,22,0,08/07/13,08/17/13,08/18/13,71,08/17/13
42421,328,16,0,08/07/13,08/17/13,08/18/13,77,08/17/13
42422,329,18,0,08/07/13,08/17/13,08/18/13,94,08/17/13
42423,330,10,0,08/07/13,08/17/13,08/18/13,18,08/17/13
42424,398,22,0,08/07/13,08/17/13,08/18/13,58,08/17/13
42425,399,22,0,08/07/13,08/17/13,08/18/13,12,08/17/13
42426,400,14,0,08/07/13,08/17/13,08/18/13,54,08/17/13
42427,401,30,0,08/07/13,08/17/13,08/18/13,46,08/17/13
42428,529,22,0,08/07/13,08/17/13,08/18/13,84,08/17/13
42429,532,88,0,08/07/13,08/17/13,08/18/13,114,08/17/13
42430,533,22,0,08/07/13,08/17/13,08/18/13,20,08/17/13
42431,534,22,0,08/07/13,08/17/13,08/18/13,40,08/17/13
42432,802,9,0,08/07/13,08/27/13,08/18/13,29,08/27/13
42433,803,1,0,08/07/13,08/27/13,08/18/13,82,08/27/13
42434,804,12,0,08/07/13,08/27/13,08/18/13,76,08/27/13
42435,316,44,0,08/07/13,08/17/13,08/18/13,29,08/17/13
42436,331,44,0,08/07/13,08/17/13,08/18/13,68,08/17/13
42437,350,22,0,08/07/13,08/17/13,08/18/13,86,08/17/13
42438,531,22,0,08/07/13,08/17/13,08/18/13,7,08/17/13
42439,780,1,0,08/08/13,08/19/13,08/19/13,22,08/19/13
42440,781,1,0,08/08/13,08/19/13,08/19/13,27,08/19/13
42441,782,4,0,08/08/13,08/19/13,08/19/13,74,08/19/13
42442,783,1,0,08/08/13,08/19/13,08/19/13,61,08/19/13
42443,795,2,0,08/08/13,08/19/13,08/19/13,24,08/19/13
42444,799,1,0,08/08/13,08/19/13,08/19/13,80,08/19/13
42445,801,2,0,08/08/13,08/19/13,08/19/13,38,08/19/13
42446,955,1,0,08/08/13,08/19/13,08/19/13,69,08/19/13
42447,964,1,0,08/08/13,08/19/13,08/19/13,108,08/19/13
42448,966,1,0,08/08/13,08/19/13,08/19/13,1,08/19/13
42449,973,1,0,08/08/13,08/19/13,08/19/13,68,08/19/13
42450,986,1,0,08/08/13,08/19/13,08/19/13,98,08/19/13
42451,999,1,0,08/08/13,08/19/13,08/19/13,75,08/19/13
42452,514,1,0,08/08/13,08/19/13,08/19/13,14,08/19/13
42453,516,7,0,08/08/13,08/19/13,08/19/13,100,08/19/13
42454,517,1,0,08/08/13,08/19/13,08/19/13,70,08/19/13
42455,518,4,0,08/08/13,08/19/13,08/19/13,12,08/19/13
42456,519,2,0,08/08/13,08/19/13,08/19/13,10,08/19/13
42457,520,1,0,08/08/13,08/19/13,08/19/13,3,08/19/13
42458,522,2,0,08/08/13,08/19/13,08/19/13,97,08/19/13
42459,738,1,0,08/08/13,08/18/13,08/19/13,32,08/18/13
42460,739,1,0,08/08/13,08/18/13,08/19/13,25,08/18/13
42461,742,1,0,08/08/13,08/18/13,08/19/13,93,08/18/13
42462,743,1,0,08/08/13,08/18/13,08/19/13,73,08/18/13
42463,747,4,0,08/08/13,08/19/13,08/19/13,3,08/19/13
42464,805,3,0,08/08/13,08/19/13,08/19/13,75,08/19/13
42465,806,13,0,08/08/13,08/19/13,08/19/13,34,08/19/13
42466,807,2,0,08/08/13,08/19/13,08/19/13,29,08/19/13
42467,808,1,0,08/08/13,08/19/13,08/19/13,102,08/19/13
42468,810,7,0,08/08/13,08/19/13,08/19/13,49,08/19/13
42469,811,1,0,08/08/13,08/19/13,08/19/13,67,08/19/13
42470,812,4,0,08/08/13,08/19/13,08/19/13,11,08/19/13
42471,813,2,0,08/08/13,08/19/13,08/19/13,5,08/19/13
42472,815,1,0,08/08/13,08/19/13,08/19/13,68,08/19/13
42473,816,7,0,08/08/13,08/19/13,08/19/13,53,08/19/13
42474,818,1,0,08/08/13,08/19/13,08/19/13,27,08/19/13
42475,819,4,0,08/08/13,08/19/13,08/19/13,49,08/19/13
42476,820,2,0,08/08/13,08/19/13,08/19/13,64,08/19/13
42477,821,3,0,08/08/13,08/19/13,08/19/13,102,08/19/13
42478,823,1,0,08/08/13,08/19/13,08/19/13,2,08/19/13
42479,824,7,0,08/08/13,08/19/13,08/19/13,90,08/19/13
42480,826,1,0,08/08/13,08/19/13,08/19/13,52,08/19/13
42481,827,4,0,08/08/13,08/19/13,08/19/13,54,08/19/13
42482,828,2,0,08/08/13,08/19/13,08/19/13,66,08/19/13
42483,829,3,0,08/08/13,08/19/13,08/19/13,45,08/19/13
42484,833,1,0,08/08/13,08/18/13,08/19/13,51,08/18/13
42485,834,1,0,08/08/13,08/18/13,08/19/13,28,08/18/13
42486,836,2,0,08/08/13,08/18/13,08/19/13,115,08/18/13
42487,840,2,0,08/08/13,08/18/13,08/19/13,117,08/18/13
42488,888,1,0,08/08/13,08/18/13,08/19/13,100,08/18/13
42489,890,1,0,08/08/13,08/18/13,08/19/13,88,08/18/13
42490,894,18,0,08/08/13,08/19/13,08/19/13,9,08/19/13
42491,902,1,0,08/08/13,08/18/13,08/19/13,22,08/18/13
42492,918,1,0,08/08/13,08/18/13,08/19/13,108,08/18/13
42493,945,18,0,08/08/13,08/19/13,08/19/13,2,08/19/13
42494,946,1,0,08/08/13,08/19/13,08/19/13,73,08/19/13
42495,947,2,0,08/08/13,08/19/13,08/19/13,48,08/19/13
42496,949,3,0,08/08/13,08/19/13,08/19/13,51,08/19/13
42497,950,13,0,08/08/13,08/19/13,08/19/13,119,08/19/13
42498,951,2,0,08/08/13,08/19/13,08/19/13,38,08/19/13
42499,994,6,0,08/08/13,08/19/13,08/19/13,81,08/19/13
42500,995,8,0,08/08/13,08/19/13,08/19/13,84,08/19/13
42501,996,4,0,08/08/13,08/19/13,08/19/13,115,08/19/13
42502,3,180,0,08/08/13,08/18/13,08/19/13,98,08/18/13
42503,324,36,0,08/08/13,08/18/13,08/19/13,60,08/18/13
42504,327,18,0,08/08/13,08/18/13,08/19/13,74,08/18/13
42505,328,16,0,08/08/13,08/18/13,08/19/13,5,08/18/13
42506,329,14,0,08/08/13,08/18/13,08/19/13,32,08/18/13
42507,330,6,0,08/08/13,08/18/13,08/19/13,22,08/18/13
42508,398,18,0,08/08/13,08/18/13,08/19/13,74,08/18/13
42509,399,18,0,08/08/13,08/18/13,08/19/13,26,08/18/13
42510,400,4,0,08/08/13,08/18/13,08/19/13,46,08/18/13
42511,401,32,0,08/08/13,08/18/13,08/19/13,7,08/18/13
42512,529,18,0,08/08/13,08/18/13,08/19/13,54,08/18/13
42513,532,72,0,08/08/13,08/18/13,08/19/13,3,08/18/13
42514,533,18,0,08/08/13,08/18/13,08/19/13,35,08/18/13
42515,534,18,0,08/08/13,08/18/13,08/19/13,44,08/18/13
42516,802,3,0,08/08/13,08/19/13,08/19/13,30,08/19/13
42517,803,4,0,08/08/13,08/19/13,08/19/13,107,08/19/13
42518,804,11,0,08/08/13,08/19/13,08/19/13,29,08/19/13
42519,316,36,0,08/08/13,08/18/13,08/19/13,81,08/18/13
42520,331,36,0,08/08/13,08/18/13,08/19/13,5,08/18/13
42521,350,18,0,08/08/13,08/18/13,08/19/13,25,08/18/13
42522,531,18,0,08/08/13,08/18/13,08/19/13,95,08/18/13
42523,782,2,0,08/09/13,08/31/13,08/20/13,92,08/31/13
42524,783,1,0,08/09/13,08/31/13,08/20/13,41,08/31/13
42525,784,1,0,08/09/13,08/31/13,08/20/13,103,08/31/13
42526,793,1,0,08/09/13,08/31/13,08/20/13,91,08/31/13
42527,795,1,0,08/09/13,08/31/13,08/20/13,63,08/31/13
42528,797,1,0,08/09/13,08/31/13,08/20/13,118,08/31/13
42529,798,1,0,08/09/13,08/31/13,08/20/13,50,08/31/13
42530,966,2,0,08/09/13,08/31/13,08/20/13,59,08/31/13
42531,967,1,0,08/09/13,08/31/13,08/20/13,0,08/31/13
42532,969,1,0,08/09/13,08/31/13,08/20/13,5,08/31/13
42533,983,1,0,08/09/13,08/31/13,08/20/13,60,08/31/13
42534,997,1,0,08/09/13,08/31/13,08/20/13,73,08/31/13
42535,999,1,0,08/09/13,08/31/13,08/20/13,84,08/31/13
42536,514,1,0,08/09/13,08/31/13,08/20/13,110,08/31/13
42537,516,4,0,08/09/13,08/31/13,08/20/13,65,08/31/13
42538,517,2,0,08/09/13,08/31/13,08/20/13,46,08/31/13
42539,518,2,0,08/09/13,08/31/13,08/20/13,26,08/31/13
42540,519,2,0,08/09/13,08/31/13,08/20/13,18,08/31/13
42541,522,4,0,08/09/13,08/31/13,08/20/13,50,08/31/13
42542,736,1,0,08/09/13,08/19/13,08/20/13,107,08/19/13
42543,738,1,0,08/09/13,08/19/13,08/20/13,32,08/19/13
42544,743,1,0,08/09/13,08/19/13,08/20/13,21,08/19/13
42545,746,1,0,08/09/13,08/19/13,08/20/13,13,08/19/13
42546,747,2,0,08/09/13,08/31/13,08/20/13,94,08/31/13
42547,805,2,0,08/09/13,08/31/13,08/20/13,33,08/31/13
42548,806,9,0,08/09/13,08/31/13,08/20/13,57,08/31/13
42549,807,4,0,08/09/13,08/31/13,08/20/13,7,08/31/13
42550,808,1,0,08/09/13,08/31/13,08/20/13,31,08/31/13
42551,810,4,0,08/09/13,08/31/13,08/20/13,106,08/31/13
42552,811,2,0,08/09/13,08/31/13,08/20/13,15,08/31/13
42553,812,2,0,08/09/13,08/31/13,08/20/13,22,08/31/13
42554,813,2,0,08/09/13,08/31/13,08/20/13,88,08/31/13
42555,815,1,0,08/09/13,08/31/13,08/20/13,1,08/31/13
42556,816,4,0,08/09/13,08/31/13,08/20/13,108,08/31/13
42557,818,2,0,08/09/13,08/31/13,08/20/13,96,08/31/13
42558,819,2,0,08/09/13,08/31/13,08/20/13,112,08/31/13
42559,820,2,0,08/09/13,08/31/13,08/20/13,35,08/31/13
42560,821,4,0,08/09/13,08/31/13,08/20/13,18,08/31/13
42561,822,1,0,08/09/13,08/31/13,08/20/13,10,08/31/13
42562,823,1,0,08/09/13,08/31/13,08/20/13,115,08/31/13
42563,824,4,0,08/09/13,08/31/13,08/20/13,64,08/31/13
42564,826,2,0,08/09/13,08/31/13,08/20/13,27,08/31/13
42565,827,2,0,08/09/13,08/31/13,08/20/13,107,08/31/13
42566,828,2,0,08/09/13,08/31/13,08/20/13,22,08/31/13
42567,829,4,0,08/09/13,08/31/13,08/20/13,18,08/31/13
42568,833,1,0,08/09/13,08/19/13,08/20/13,60,08/19/13
42569,838,1,0,08/09/13,08/19/13,08/20/13,69,08/19/13
42570,840,1,0,08/09/13,08/19/13,08/20/13,21,08/19/13
42571,890,2,0,08/09/13,08/19/13,08/20/13,15,08/19/13
42572,891,1,0,08/09/13,08/19/13,08/20/13,40,08/19/13
42573,893,1,0,08/09/13,08/19/13,08/20/13,1,08/19/13
42574,894,15,0,08/09/13,08/31/13,08/20/13,73,08/31/13
42575,906,1,0,08/09/13,08/19/13,08/20/13,8,08/19/13
42576,945,15,0,08/09/13,08/31/13,08/20/13,81,08/31/13
42577,947,4,0,08/09/13,08/31/13,08/20/13,57,08/31/13
42578,949,2,0,08/09/13,08/31/13,08/20/13,23,08/31/13
42579,950,9,0,08/09/13,08/31/13,08/20/13,44,08/31/13
42580,951,4,0,08/09/13,08/31/13,08/20/13,85,08/31/13
42581,994,5,0,08/09/13,08/31/13,08/20/13,53,08/31/13
42582,995,4,0,08/09/13,08/31/13,08/20/13,80,08/31/13
42583,996,6,0,08/09/13,08/31/13,08/20/13,99,08/31/13
42584,3,150,0,08/09/13,08/19/13,08/20/13,69,08/19/13
42585,324,30,0,08/09/13,08/19/13,08/20/13,94,08/19/13
42586,327,15,0,08/09/13,08/19/13,08/20/13,23,08/19/13
42587,328,10,0,08/09/13,08/19/13,08/20/13,42,08/19/13
42588,329,12,0,08/09/13,08/19/13,08/20/13,27,08/19/13
42589,330,8,0,08/09/13,08/19/13,08/20/13,24,08/19/13
