host_is_superhost,host_has_profile_pic,host_identity_verified,neighbourhood_group_cleansed,zipcode,property_type,room_type,accommodates,bathrooms,bedrooms,beds,price
0,1,1,Northgate,98125,House,Private room,2,1.0,1,1,64.00
0,1,1,Northgate,98115,House,Private room,4,1.0,1,2,51.00
0,1,0,Northgate,98125,Apartment,Entire home/apt,4,1.0,1,2,75.00
0,1,1,Northgate,98125,Apartment,Entire home/apt,4,2.0,2,3,94.00
1,1,1,Northgate,98115,House,Entire home/apt,2,1.0,1,1,100.00
0,1,0,Northgate,98125,Apartment,Entire home/apt,3,1.0,1,2,90.00
0,1,0,Northgate,98115,House,Private room,3,1.0,1,2,69.00
0,1,1,Northgate,98115,House,Entire home/apt,8,1.0,3,3,139.00
1,1,1,Northgate,98125,Apartment,Private room,1,1.0,1,1,55.00
0,1,1,Northgate,98115,Camper/RV,Entire home/apt,3,1.0,1,1,50.00
0,1,0,Northgate,98115,House,Private room,3,1.0,1,1,120.00
0,1,0,Northgate,98115,Apartment,Private room,2,2.0,1,2,59.00
0,1,0,Northgate,98115,Apartment,Entire home/apt,8,2.0,3,3,135.00
1,1,1,Northgate,98125,House,Entire home/apt,2,1.0,1,1,110.00
0,1,1,Northgate,98115,Apartment,Entire home/apt,6,1.0,2,2,137.00
0,1,1,Northgate,98115,Apartment,Entire home/apt,4,1.0,1,2,67.00
1,1,1,Northgate,98115,Apartment,Entire home/apt,4,1.0,1,1,110.00
1,1,0,Northgate,98125,Condominium,Private room,2,1.0,1,1,65.00
0,1,1,Northgate,98125,House,Shared room,1,1.0,1,1,37.00
1,1,1,Northgate,98115,House,Private room,2,1.0,1,1,65.00
0,1,0,Northgate,98115,Other,Entire home/apt,2,1.0,1,1,130.00
0,1,1,Northgate,98115,House,Private room,2,,1,1,60.00
0,1,1,Northgate,98115,House,Entire home/apt,3,1.0,0,1,79.00
0,1,1,Northgate,98115,House,Entire home/apt,4,1.0,2,2,72.00
0,1,0,Northgate,98115,Apartment,Entire home/apt,4,1.0,1,1,95.00
1,1,1,Northgate,98115,Apartment,Entire home/apt,2,1.0,0,1,80.00
0,1,1,Northgate,98115,House,Private room,4,,1,2,109.00
0,1,1,Northgate,98125,Apartment,Shared room,3,1.0,1,2,50.00
1,1,1,Other neighborhoods,98105,Apartment,Entire home/apt,2,1.0,1,1,85.00
0,1,0,Other neighborhoods,98115,Apartment,Entire home/apt,4,1.0,2,2,115.00
0,1,0,Other neighborhoods,98105,House,Entire home/apt,6,1.0,2,3,98.00
0,1,1,Other neighborhoods,98115,House,Private room,2,1.0,1,1,109.00
0,1,1,Other neighborhoods,98115,House,Private room,1,1.0,1,1,28.00
0,1,0,Other neighborhoods,98105,House,Private room,1,2.5,1,1,39.00
0,1,1,Other neighborhoods,98115,Bed & Breakfast,Private room,2,1.0,1,1,63.00
0,0,0,Other neighborhoods,98115,House,Private room,3,1.0,1,1,35.00
0,1,1,Other neighborhoods,98105,House,Private room,1,1.0,1,1,42.00
0,1,1,Other neighborhoods,98115,House,Private room,2,2.0,1,1,29.00
0,1,1,Other neighborhoods,98115,House,Private room,2,1.0,1,1,70.00
0,1,1,Other neighborhoods,98105,House,Private room,2,1.0,1,1,74.00
0,1,1,Other neighborhoods,98115,House,Private room,1,1.0,1,1,75.00
0,1,1,Other neighborhoods,98105,House,Private room,2,1.0,1,1,85.00
0,1,1,Other neighborhoods,98105,House,Private room,2,2.0,1,2,50.00
0,1,1,Other neighborhoods,98115,House,Entire home/apt,2,1.0,1,1,125.00
0,1,0,Other neighborhoods,98115,House,Entire home/apt,2,1.0,1,1,93.00
0,1,1,Other neighborhoods,98115,House,Entire home/apt,3,1.0,1,1,86.00
1,1,1,Other neighborhoods,98115,House,Entire home/apt,4,1.0,1,2,80.00
1,1,1,Other neighborhoods,98105,House,Entire home/apt,8,2.0,4,6,280.00
0,1,0,Other neighborhoods,98115,Apartment,Entire home/apt,6,1.0,2,4,138.00
0,1,1,Other neighborhoods,98115,Apartment,Entire home/apt,2,1.0,0,1,100.00
0,1,1,Other neighborhoods,98115,Apartment,Private room,2,1.0,1,1,45.00
0,1,1,Other neighborhoods,98115,House,Private room,2,1.0,1,1,39.00
1,1,1,Other neighborhoods,98115,Apartment,Entire home/apt,6,1.0,2,3,127.00
0,1,1,Other neighborhoods,98105,Apartment,Entire home/apt,3,1.0,2,3,110.00
0,1,1,Other neighborhoods,98115,House,Private room,2,1.0,1,1,40.00
1,1,1,Other neighborhoods,98105,House,Private room,1,1.5,1,1,40.00
0,1,0,Other neighborhoods,98105,Apartment,Entire home/apt,3,1.0,1,1,90.00
0,1,1,Other neighborhoods,98105,House,Entire home/apt,4,1.0,1,2,125.00
0,1,1,Other neighborhoods,98105,House,Private room,1,1.0,1,1,39.00
0,1,1,Other neighborhoods,98105,Apartment,Entire home/apt,3,1.0,1,2,80.00
0,1,1,Other neighborhoods,98115,House,Entire home/apt,8,2.5,3,3,325.00
1,1,0,Other neighborhoods,98105,House,Entire home/apt,4,1.0,2,1,95.00
0,1,1,Other neighborhoods,98105,Apartment,Entire home/apt,6,1.0,1,2,115.00
0,1,1,Other neighborhoods,98115,House,Entire home/apt,8,1.0,3,4,245.00
0,1,1,Other neighborhoods,98115,House,Private room,4,1.0,1,2,69.00
0,1,1,Other neighborhoods,98115,House,Entire home/apt,3,1.0,1,1,129.00
0,1,1,Other neighborhoods,98115,House,Private room,2,1.0,1,1,28.00
0,1,1,Other neighborhoods,98115,House,Private room,1,1.0,1,1,49.00
0,1,0,Other neighborhoods,98115,Apartment,Entire home/apt,2,1.0,1,2,110.00
0,1,1,Other neighborhoods,98105,Apartment,Entire home/apt,3,1.0,1,1,105.00
0,1,1,Other neighborhoods,98115,House,Private room,1,1.0,1,1,38.00
0,1,1,Other neighborhoods,98115,House,Entire home/apt,4,1.0,2,2,130.00
0,1,0,Other neighborhoods,98105,House,Private room,1,1.0,1,1,39.00
0,1,1,Other neighborhoods,98105,House,Entire home/apt,4,2.0,2,2,80.00
0,1,1,Other neighborhoods,98115,Apartment,Entire home/apt,3,1.0,1,2,110.00
0,1,0,Other neighborhoods,98105,House,Entire home/apt,4,1.0,1,4,100.00
0,1,1,Other neighborhoods,98105,House,Private room,1,2.0,1,1,50.00
1,1,1,Other neighborhoods,98115,House,Entire home/apt,4,1.0,1,2,75.00
1,1,1,Other neighborhoods,98115,House,Private room,3,1.0,1,2,85.00
0,1,1,Other neighborhoods,98115,House,Private room,2,1.0,1,1,70.00
0,1,1,Other neighborhoods,98115,House,Entire home/apt,4,1.0,2,1,95.00
0,1,0,Other neighborhoods,98105,House,Private room,2,1.0,1,1,50.00
0,1,1,Other neighborhoods,98115,House,Private room,2,1.0,1,1,115.00
1,1,1,Other neighborhoods,98105,House,Private room,1,1.5,1,1,45.00
0,1,1,Other neighborhoods,98105,House,Private room,2,2.0,1,1,60.00
1,1,1,Other neighborhoods,98105,Apartment,Entire home/apt,2,1.0,1,1,95.00
0,1,1,Other neighborhoods,98115,Other,Entire home/apt,3,0.5,0,2,39.00
1,1,1,Other neighborhoods,98115,Other,Entire home/apt,2,1.0,0,2,88.00
0,1,1,Other neighborhoods,98115,House,Entire home/apt,8,3.0,3,3,175.00
0,1,1,Other neighborhoods,98115,House,Private room,2,1.0,1,1,80.00
0,1,1,Other neighborhoods,98115,House,Private room,2,1.0,1,1,35.00
1,1,1,Other neighborhoods,98115,House,Private room,4,1.0,1,1,84.00
0,1,1,Other neighborhoods,98105,House,Private room,1,1.0,1,1,49.00
0,1,0,Other neighborhoods,98115,House,Entire home/apt,6,2.0,3,3,196.00
0,1,1,Other neighborhoods,98105,House,Private room,2,2.0,1,2,55.00
0,1,1,Delridge,98106,House,Entire home/apt,4,1.5,2,2,120.00
0,1,1,Delridge,98106,House,Entire home/apt,2,1.0,0,1,55.00
0,1,1,Delridge,98106,House,Private room,2,1.0,1,1,60.00
0,1,1,Delridge,98106,House,Entire home/apt,5,1.0,2,3,129.00
1,1,1,Delridge,98106,Apartment,Entire home/apt,3,1.0,1,2,90.00
1,1,1,Delridge,98106,House,Private room,2,1.0,1,1,70.00
0,1,1,Delridge,98106,Apartment,Entire home/apt,2,1.0,1,1,65.00
1,1,1,Delridge,98106,House,Private room,2,1.0,1,1,55.00
0,1,1,Capitol Hill,98102,Apartment,Entire home/apt,3,1.0,1,2,120.00
0,1,1,Capitol Hill,98102,House,Entire home/apt,8,3.5,4,5,525.00
1,1,1,Capitol Hill,98102,Apartment,Entire home/apt,4,1.0,1,2,99.00
1,1,1,Capitol Hill,98102,House,Private room,1,1.5,1,1,90.00
1,1,1,Capitol Hill,98102,House,Entire home/apt,10,4.0,6,7,750.00
0,1,0,Capitol Hill,98102,House,Entire home/apt,6,2.0,3,3,250.00
0,1,1,Capitol Hill,98102,Other,Private room,2,1.0,1,1,125.00
0,1,1,Capitol Hill,,House,Entire home/apt,10,3.0,4,4,380.00
1,1,1,Capitol Hill,98102,House,Private room,2,1.5,1,1,130.00
0,1,1,Capitol Hill,98102,Apartment,Entire home/apt,2,1.0,1,1,135.00
0,1,1,Capitol Hill,98102,House,Entire home/apt,4,2.0,2,2,257.00
0,1,1,Capitol Hill,98102,Apartment,Entire home/apt,3,1.0,1,1,90.00
0,1,1,Capitol Hill,98102,Apartment,Entire home/apt,5,1.0,2,3,160.00
1,1,1,Other neighborhoods,98105,House,Private room,2,1.0,1,1,66.00
1,1,1,Other neighborhoods,98105,House,Private room,2,1.0,1,1,65.00
0,1,1,Other neighborhoods,98105,House,Private room,2,1.0,1,1,60.00
1,1,0,Other neighborhoods,98105,House,Entire home/apt,4,3.0,2,2,295.00
0,1,0,Other neighborhoods,98105,Bungalow,Entire home/apt,2,1.0,0,2,79.00
0,1,1,Other neighborhoods,98105,House,Entire home/apt,8,2.0,4,4,250.00
1,1,1,Other neighborhoods,98105,House,Private room,2,1.0,1,1,58.00
0,1,1,Other neighborhoods,98105,House,Entire home/apt,6,2.0,3,2,250.00
0,1,1,Other neighborhoods,98115,House,Private room,3,1.0,1,3,50.00
1,1,1,Other neighborhoods,98115,Apartment,Entire home/apt,2,1.0,1,1,89.00
0,1,1,Other neighborhoods,98115,House,Private room,2,1.0,1,1,47.00
0,1,1,Other neighborhoods,98105,House,Entire home/apt,5,1.0,3,3,189.00
0,1,1,Other neighborhoods,98105,House,Entire home/apt,4,1.0,2,2,175.00
0,1,1,Other neighborhoods,98105,House,Entire home/apt,3,1.0,1,1,95.00
0,1,0,Other neighborhoods,98105,Apartment,Entire home/apt,4,1.0,2,2,80.00
0,1,1,Other neighborhoods,98115,House,Entire home/apt,4,1.0,1,2,95.00
0,1,1,Other neighborhoods,98115,Apartment,Entire home/apt,3,1.0,0,2,65.00
0,1,0,Other neighborhoods,98105,House,Entire home/apt,6,2.0,2,2,150.00
0,1,0,Other neighborhoods,98105,Loft,Entire home/apt,2,1.0,1,1,94.00
0,1,1,Other neighborhoods,98105,Townhouse,Entire home/apt,2,1.0,1,2,109.00
1,1,1,Other neighborhoods,98105,House,Private room,2,1.0,1,1,62.00
0,1,1,Other neighborhoods,98105,House,Entire home/apt,3,2.0,2,2,150.00
0,1,1,Other neighborhoods,98105,House,Entire home/apt,6,1.0,3,3,185.00
1,1,1,Other neighborhoods,98105,House,Private room,2,1.0,1,1,64.00
1,1,0,Other neighborhoods,98115,House,Entire home/apt,2,1.0,1,1,100.00
0,1,0,Other neighborhoods,98105,House,Entire home/apt,6,2.0,3,4,125.00
0,1,1,Other neighborhoods,98105,House,Private room,2,1.0,1,1,45.00
0,1,1,Other neighborhoods,98115,House,Entire home/apt,3,1.5,2,2,180.00
0,1,0,Other neighborhoods,98105,Townhouse,Private room,1,1.0,1,1,60.00
1,1,1,Capitol Hill,98112,House,Entire home/apt,4,1.0,1,2,125.00
0,1,1,Capitol Hill,98102,House,Entire home/apt,8,3.5,5,4,415.00
0,1,1,Capitol Hill,98102,House,Entire home/apt,7,1.0,2,3,129.00
0,1,1,Capitol Hill,98112,House,Entire home/apt,5,1.0,2,3,130.00
0,1,1,Capitol Hill,98112,House,Private room,2,0.0,1,1,55.00
1,1,1,Capitol Hill,98102,Apartment,Entire home/apt,6,1.0,2,4,160.00
0,1,1,Capitol Hill,98112,House,Private room,2,0.0,1,1,55.00
0,1,0,Capitol Hill,98102,Apartment,Private room,4,1.0,1,2,115.00
1,1,1,Capitol Hill,98102,House,Entire home/apt,7,3.5,4,4,260.00
1,1,1,Capitol Hill,98102,House,Private room,2,1.0,1,1,110.00
0,1,1,Capitol Hill,98112,House,Entire home/apt,9,2.5,4,5,750.00
0,1,1,Capitol Hill,98112,House,Private room,2,1.0,1,1,55.00
1,1,1,Capitol Hill,98102,House,Entire home/apt,2,1.0,1,1,89.00
1,1,1,Capitol Hill,98102,Treehouse,Entire home/apt,2,1.0,0,1,200.00
0,1,0,Capitol Hill,98102,House,Private room,2,1.0,1,1,85.00
0,1,1,Capitol Hill,98112,House,Entire home/apt,9,3.5,4,5,400.00
0,1,1,Capitol Hill,98112,House,Private room,2,1.5,1,1,100.00
0,1,0,Capitol Hill,98112,Apartment,Entire home/apt,2,1.0,1,1,125.00
1,1,1,Capitol Hill,98112,House,Entire home/apt,2,1.0,1,1,115.00
0,1,0,Capitol Hill,98122,House,Private room,1,1.0,1,1,50.00
0,1,1,Capitol Hill,98102,Apartment,Private room,1,1.0,1,1,59.00
0,1,1,Capitol Hill,98102,Apartment,Entire home/apt,2,1.0,1,1,122.00
0,1,1,Capitol Hill,98102,Apartment,Entire home/apt,6,2.0,2,2,175.00
1,1,1,Capitol Hill,98102,Apartment,Private room,2,1.0,1,1,69.00
0,1,0,Capitol Hill,98102,Apartment,Entire home/apt,5,1.0,2,2,150.00
0,1,0,Capitol Hill,98122,Apartment,Entire home/apt,2,1.0,1,1,80.00
0,1,0,Capitol Hill,98102,Apartment,Entire home/apt,2,1.0,0,1,95.00
0,1,0,Capitol Hill,98122,Condominium,Entire home/apt,2,1.0,0,1,100.00
0,1,1,Capitol Hill,98102,Apartment,Entire home/apt,3,1.0,0,1,175.00
0,1,0,Capitol Hill,98122,Apartment,Entire home/apt,4,1.0,1,3,200.00
0,1,0,Capitol Hill,98122,Apartment,Entire home/apt,4,2.0,2,2,195.00
0,1,1,Capitol Hill,98102,Apartment,Private room,2,1.0,1,1,145.00
0,1,1,Capitol Hill,98102,Apartment,Entire home/apt,3,1.0,0,1,100.00
0,1,0,Capitol Hill,98102,Apartment,Entire home/apt,2,0.5,1,2,90.00
0,1,1,Capitol Hill,98122,Loft,Entire home/apt,3,1.0,1,1,150.00
0,1,1,Capitol Hill,98102,House,Entire home/apt,9,3.5,5,5,550.00
0,1,1,Capitol Hill,98122,Apartment,Private room,2,1.0,1,1,162.00
0,1,0,Capitol Hill,98102,Apartment,Entire home/apt,2,1.0,0,1,75.00
0,1,1,Capitol Hill,98102,Apartment,Entire home/apt,3,1.0,1,1,185.00
0,1,1,Capitol Hill,98102,Townhouse,Private room,2,1.0,1,1,50.00
0,1,0,Capitol Hill,98122,Apartment,Entire home/apt,6,1.0,0,3,130.00
0,1,0,Capitol Hill,98102,Apartment,Entire home/apt,4,1.0,1,2,230.00
0,1,1,Capitol Hill,98112,Apartment,Entire home/apt,2,1.0,1,1,79.00
0,1,1,Capitol Hill,98112,Apartment,Entire home/apt,2,1.0,0,1,85.00
0,1,1,Capitol Hill,98112,Apartment,Entire home/apt,2,1.0,0,1,70.00
0,1,1,Capitol Hill,98102,Apartment,Entire home/apt,2,1.0,0,1,85.00
0,1,1,Capitol Hill,98102,Apartment,Entire home/apt,2,1.0,0,1,75.00
0,1,1,Capitol Hill,98122,Apartment,Entire home/apt,3,1.0,1,2,95.00
0,1,0,Capitol Hill,98102,Apartment,Entire home/apt,2,1.0,1,1,62.00
0,1,1,Capitol Hill,98102,Apartment,Entire home/apt,2,1.0,0,1,119.00
1,1,1,Capitol Hill,98122,Apartment,Entire home/apt,3,1.0,0,1,149.00
0,1,1,Capitol Hill,98102,Apartment,Entire home/apt,5,1.0,1,1,139.00
1,1,1,Capitol Hill,98102,Apartment,Entire home/apt,4,1.0,1,2,150.00
0,1,0,Capitol Hill,98122,Apartment,Entire home/apt,2,1.0,1,1,148.00
0,1,0,Capitol Hill,98122,Apartment,Entire home/apt,2,1.0,1,1,79.00
0,1,1,Capitol Hill,98102,Apartment,Entire home/apt,2,1.0,0,1,69.00
1,1,1,Capitol Hill,98102,House,Entire home/apt,6,2.5,2,3,147.00
1,1,1,Capitol Hill,98102,House,Entire home/apt,8,2.5,3,4,256.00
1,1,1,Capitol Hill,98122,Apartment,Entire home/apt,3,1.0,1,1,129.00
0,1,1,Capitol Hill,98102,Apartment,Entire home/apt,1,1.0,0,1,59.00
0,1,0,Capitol Hill,98122,Apartment,Entire home/apt,2,1.0,1,1,79.00
0,1,0,Capitol Hill,98122,Apartment,Entire home/apt,4,1.0,1,1,150.00
1,1,1,Capitol Hill,98102,Apartment,Entire home/apt,4,1.0,2,2,175.00
0,1,0,Capitol Hill,98102,House,Entire home/apt,2,1.0,,1,99.00
0,1,1,Capitol Hill,98122,House,Entire home/apt,4,1.0,1,2,100.00
0,1,1,Capitol Hill,98122,Apartment,Entire home/apt,2,1.0,0,1,75.00
0,1,1,Capitol Hill,98102,Apartment,Entire home/apt,2,1.0,0,1,69.00
0,1,0,Capitol Hill,98102,Apartment,Entire home/apt,2,1.0,0,1,103.00
0,1,1,Capitol Hill,98122,Apartment,Entire home/apt,2,1.0,0,1,80.00
1,1,1,Capitol Hill,98102,House,Private room,2,1.0,1,1,90.00
0,1,0,Capitol Hill,98102,Apartment,Private room,2,1.0,1,1,150.00
1,1,1,Capitol Hill,98102,House,Private room,2,1.5,1,1,69.00
0,1,1,Capitol Hill,98122,Apartment,Entire home/apt,2,1.0,1,1,120.00
0,1,0,Capitol Hill,98102,House,Private room,2,1.0,1,1,65.00
1,1,1,Capitol Hill,98122,Apartment,Entire home/apt,2,1.0,0,1,99.00
0,1,1,Capitol Hill,98122,Condominium,Entire home/apt,4,1.0,1,2,110.00
0,1,0,Capitol Hill,98102,Apartment,Entire home/apt,6,2.0,3,3,395.00
0,1,1,Capitol Hill,98122,Apartment,Entire home/apt,2,1.0,1,1,98.00
0,1,1,Capitol Hill,98102,Apartment,Entire home/apt,8,2.0,2,3,325.00
0,1,0,Capitol Hill,98102,Apartment,Entire home/apt,4,1.0,0,2,90.00
0,1,1,Capitol Hill,98102,Apartment,Entire home/apt,2,1.0,0,1,110.00
0,1,0,Capitol Hill,98102,Apartment,Entire home/apt,4,1.0,1,2,70.00
0,1,1,Capitol Hill,98122,Apartment,Entire home/apt,5,2.0,2,2,210.00
0,1,1,Capitol Hill,98102,House,Private room,2,2.0,1,1,49.00
0,1,1,Capitol Hill,98102,Apartment,Entire home/apt,3,1.0,0,1,120.00
0,1,1,Capitol Hill,98102,Cabin,Entire home/apt,3,1.0,1,1,210.00
0,1,0,Capitol Hill,98102,Apartment,Private room,1,1.0,1,1,62.00
1,1,1,Capitol Hill,98102,House,Private room,4,2.0,1,1,70.00
0,1,1,Capitol Hill,98102,House,Private room,2,1.5,1,1,90.00
1,1,1,Capitol Hill,98102,Bed & Breakfast,Private room,2,8.0,1,1,99.00
0,1,1,Capitol Hill,98122,Apartment,Private room,2,1.0,1,1,58.00
0,1,0,Capitol Hill,98102,Loft,Private room,2,1.5,1,1,81.00
0,1,1,Capitol Hill,98122,Condominium,Entire home/apt,6,1.0,2,3,99.00
0,1,1,Capitol Hill,98122,Apartment,Entire home/apt,4,1.0,1,1,150.00
0,1,0,Capitol Hill,98102,House,Private room,2,1.0,1,1,64.00
0,1,1,Capitol Hill,98102,House,Entire home/apt,4,2.0,2,2,160.00
0,1,1,Capitol Hill,98102,Apartment,Entire home/apt,3,1.0,1,1,155.00
0,1,0,Capitol Hill,98102,Apartment,Entire home/apt,2,1.0,1,1,135.00
0,1,0,Capitol Hill,98122,Apartment,Entire home/apt,4,2.0,2,3,275.00
0,1,1,Capitol Hill,98122,House,Private room,2,1.0,1,1,85.00
0,1,1,Capitol Hill,98122,House,Private room,2,1.0,1,1,85.00
0,1,0,Capitol Hill,98102,House,Private room,4,1.0,1,2,75.00
0,1,1,Capitol Hill,98102,House,Private room,2,1.0,1,1,120.00
1,1,1,Capitol Hill,98102,Apartment,Entire home/apt,4,1.0,1,1,135.00
1,1,1,Capitol Hill,98102,House,Private room,4,1.0,1,2,110.00
0,1,1,Capitol Hill,98102,House,Private room,2,0.5,1,1,79.00
0,1,1,Capitol Hill,98102,House,Private room,2,1.5,1,2,79.00
0,1,1,Capitol Hill,98102,Townhouse,Entire home/apt,4,2.5,2,2,245.00
0,1,1,Capitol Hill,98102,Apartment,Private room,2,1.0,1,1,220.00
0,1,1,Capitol Hill,98122,Apartment,Entire home/apt,2,1.0,0,1,109.00
0,1,1,Capitol Hill,98122,Apartment,Entire home/apt,4,1.0,0,2,79.00
0,1,1,Capitol Hill,98102,Apartment,Shared room,2,1.0,1,2,45.00
0,1,1,Capitol Hill,98102,House,Private room,1,1.0,1,1,58.00
0,1,0,Capitol Hill,98102,Apartment,Entire home/apt,2,1.0,1,2,100.00
0,1,1,Capitol Hill,98122,Apartment,Entire home/apt,2,1.0,1,1,80.00
0,1,0,Capitol Hill,,Apartment,Entire home/apt,2,1.0,0,1,100.00
1,1,1,Capitol Hill,98122,Apartment,Entire home/apt,2,1.0,1,1,139.00
0,1,1,Capitol Hill,98102,Apartment,Entire home/apt,2,1.5,1,1,169.00
0,1,1,Capitol Hill,98102,Apartment,Entire home/apt,2,1.0,0,1,114.00
0,1,1,Capitol Hill,98102,Apartment,Entire home/apt,4,1.0,1,2,85.00
1,1,1,Capitol Hill,98102,Apartment,Entire home/apt,7,1.0,2,2,100.00
1,1,1,Capitol Hill,98102,Apartment,Entire home/apt,4,1.0,1,1,125.00
0,1,1,Capitol Hill,98102,Apartment,Entire home/apt,4,1.0,0,2,190.00
0,1,1,Capitol Hill,98102,Apartment,Entire home/apt,2,1.0,1,1,100.00
0,1,0,Capitol Hill,98102,House,Shared room,1,1.0,1,1,40.00
0,1,0,Capitol Hill,98102,Apartment,Shared room,2,1.0,1,1,40.00
0,1,1,Capitol Hill,98102,House,Shared room,1,0.5,1,1,53.00
1,1,1,Capitol Hill,98102,Apartment,Entire home/apt,8,2.0,2,3,250.00
0,1,1,Capitol Hill,98102,House,Shared room,1,1.0,1,1,65.00
0,1,1,Capitol Hill,98102,House,Shared room,1,0.5,1,1,55.00
0,1,1,Capitol Hill,98102,House,Shared room,1,0.5,1,1,53.00
0,1,1,Capitol Hill,98122,House,Shared room,1,0.5,1,1,55.00
0,1,1,Capitol Hill,98102,House,Shared room,1,0.5,1,1,49.00
0,1,1,Capitol Hill,98102,Apartment,Private room,2,1.0,1,1,75.00
0,1,1,Capitol Hill,98102,Apartment,Private room,2,1.0,1,1,89.00
1,1,1,Capitol Hill,98102,Apartment,Private room,2,1.0,1,1,90.00
0,1,1,Capitol Hill,98102,Condominium,Entire home/apt,2,1.0,1,1,250.00
0,1,0,Capitol Hill,98102,Apartment,Entire home/apt,2,1.0,1,1,199.00
1,1,1,Capitol Hill,98102,House,Private room,2,1.0,1,1,95.00
0,1,1,Capitol Hill,98102,House,Private room,2,1.0,1,1,89.00
0,1,1,Capitol Hill,98102,Apartment,Entire home/apt,2,1.0,1,1,110.00
0,1,1,Capitol Hill,98102,Apartment,Entire home/apt,2,1.0,0,1,155.00
0,1,1,Capitol Hill,98102,Apartment,Entire home/apt,4,,1,1,119.00
0,1,1,Capitol Hill,98122,Apartment,Shared room,1,1.0,1,1,25.00
0,1,1,Capitol Hill,98122,Apartment,Entire home/apt,2,1.0,1,1,159.00
0,1,0,Capitol Hill,98102,Apartment,Entire home/apt,5,1.0,1,3,125.00
0,1,1,Capitol Hill,98122,Apartment,Shared room,2,1.0,1,1,25.00
0,1,0,Capitol Hill,98102,Apartment,Entire home/apt,5,1.0,1,3,225.00
1,1,0,Capitol Hill,98102,Apartment,Entire home/apt,2,1.0,1,1,140.00
0,1,1,Capitol Hill,98102,Apartment,Entire home/apt,4,1.0,1,2,89.00
0,1,1,Capitol Hill,98102,Apartment,Entire home/apt,2,1.0,2,1,190.00
0,1,1,Capitol Hill,98102,Apartment,Entire home/apt,2,1.0,1,1,99.00
0,1,1,Capitol Hill,98102,Apartment,Entire home/apt,3,1.0,1,2,49.00
0,1,1,Capitol Hill,98102,House,Private room,2,1.0,1,1,100.00
0,1,1,Capitol Hill,98102,House,Private room,1,1.0,1,1,58.00
0,1,1,Capitol Hill,98102,House,Private room,2,2.0,1,1,200.00
1,1,1,Capitol Hill,98102,Apartment,Entire home/apt,6,1.0,2,2,150.00
0,1,1,Capitol Hill,98122,Apartment,Private room,2,1.0,1,1,59.00
0,1,1,Capitol Hill,98102,Apartment,Entire home/apt,2,1.0,1,1,65.00
0,1,0,Capitol Hill,98122,Apartment,Entire home/apt,2,1.0,0,1,80.00
0,1,1,Capitol Hill,98102,Apartment,Entire home/apt,2,1.0,0,1,69.00
0,1,1,Capitol Hill,98102,House,Private room,1,,1,1,75.00
0,1,1,Capitol Hill,98112,Apartment,Entire home/apt,2,1.0,0,1,97.00
0,1,1,Capitol Hill,98122,Apartment,Entire home/apt,4,1.0,1,1,174.00
0,1,1,Capitol Hill,98102,House,Private room,2,1.0,1,2,78.00
0,1,1,Capitol Hill,98102,Apartment,Private room,2,1.0,1,1,89.00
1,1,0,Capitol Hill,98112,House,Private room,2,1.0,1,1,100.00
0,1,0,Capitol Hill,98122,Apartment,Entire home/apt,2,1.0,1,1,125.00
0,1,1,Capitol Hill,98102,House,Entire home/apt,4,2.0,2,2,130.00
0,1,1,Capitol Hill,98102,Apartment,Entire home/apt,4,1.0,1,1,132.00
0,1,1,Capitol Hill,98102,Apartment,Entire home/apt,4,1.0,1,1,119.00
0,1,1,Capitol Hill,98102,Apartment,Entire home/apt,4,1.0,1,2,150.00
0,1,1,Capitol Hill,98102,Apartment,Entire home/apt,2,1.0,1,2,115.00
0,1,0,Capitol Hill,98102,Apartment,Entire home/apt,4,1.0,1,2,99.00
0,1,1,Capitol Hill,98102,House,Entire home/apt,2,1.0,1,1,99.00
0,1,1,Capitol Hill,98122,House,Private room,2,1.0,1,1,120.00
0,1,0,Capitol Hill,98102,Apartment,Private room,2,1.0,1,1,70.00
0,1,1,Capitol Hill,98112,Apartment,Private room,2,1.0,1,1,150.00
1,1,1,Capitol Hill,98102,Apartment,Entire home/apt,2,1.0,1,1,145.00
0,1,1,Capitol Hill,98102,Apartment,Private room,2,1.0,1,1,118.00
0,1,0,Capitol Hill,98122,Apartment,Entire home/apt,2,1.0,1,1,100.00
0,1,1,Capitol Hill,98102,House,Private room,4,1.0,1,3,100.00
0,1,1,Capitol Hill,98102,Apartment,Entire home/apt,4,1.0,1,3,65.00
0,1,1,Capitol Hill,98122,Apartment,Entire home/apt,3,1.0,0,1,115.00
1,1,1,Capitol Hill,98102,Apartment,Entire home/apt,2,1.0,1,1,149.00
0,1,0,Capitol Hill,98102,Apartment,Private room,2,1.0,1,1,59.00
0,1,1,Capitol Hill,98102,Apartment,Entire home/apt,2,1.0,1,1,155.00
0,1,1,Capitol Hill,98102,Apartment,Entire home/apt,3,1.0,1,2,100.00
0,1,1,Capitol Hill,98122,Apartment,Entire home/apt,3,1.0,1,1,175.00
1,1,1,Capitol Hill,98122,Apartment,Private room,1,1.0,1,1,70.00
0,1,1,Capitol Hill,98122,Apartment,Private room,5,1.0,1,2,84.00
0,1,1,Capitol Hill,98102,House,Entire home/apt,4,1.0,2,2,175.00
1,1,1,Capitol Hill,98122,Apartment,Entire home/apt,3,1.0,1,1,167.00
